type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,country,antisemitic_post,non_antisemitic_post
tweet,2023-10-30 17:29:51+00:00,https://twitter.com/Lowkey0nline/status/1719043955457732613,"Israel strikes the Turkish Friendship Hospital in Gaza.

The only health facility that specialises in cancer treatment there.
https://t.co/SCGHO73NDe",Lowkey0nline,https://x.com/Lowkey0nline,Unknown,390962,6251,2018-07-31,19715,761,12389,Unknown,False,True
tweet,2023-10-30 17:18:11+00:00,https://twitter.com/agelender/status/1719041019289989381,I tried to share this video on IG stories and it was immediately censored. I’m seeing other people report the same thing. Israel *really* doesn’t want the west to see this…,agelender,https://x.com/agelender,The Netherlands,32415,2551,2014-10-16,13071,57,6921,Netherlands,False,True
tweet,2023-10-30 12:44:10+00:00,https://twitter.com/visegrad24/status/1718972058812424207,"BREAKING:

Israel’s President Yitzchak Herzog has confirmed that the German-Israeli citizen Shani Louk has been found beheaded.

He tells @BILD:

“Her skull was found. That means those barbaric, sadistic animals simply chopped off her head.” https://t.co/pIpHDlfjEb",visegrad24,https://x.com/visegrad24,Visegrad,1031217,1398,2020-01-30,54253,3930,18640,Unknown,False,True
tweet,2023-10-30 13:24:31+00:00,https://twitter.com/m7mdkurd/status/1718982214166204787,"According to The Israel Democracy Institute, %83.4 of Israeli Jews don’t think that “Israel should take into consideration the suffering of the civilian population in Gaza.” https://t.co/DE61jMvq6j",m7mdkurd,https://x.com/m7mdkurd,Sheikh Jarrah / New York,394840,519,2020-11-17,8669,610,4548,Unknown,False,True
tweet,2023-10-30 13:48:31+00:00,https://twitter.com/MarinaMedvin/status/1718988251829031381,"Israel already offered a ceasefire in exchange for all the hostages. Al Arabia confirmed this.

Hamas declined to give back the hostages in exchange for a ceasefire. Now, Hamas releases a video of hostages forced to request a ceasefire as if to blame Israel and Netanyahu. 

This video is a terrorist political ploy.",MarinaMedvin,https://x.com/MarinaMedvin,🇺🇸 ,260713,684,2018-04-17,7695,97,2694,United States of America,False,True
tweet,2023-10-30 15:51:43+00:00,https://twitter.com/Bundeskanzler/status/1719019259043393915,"The news of Shani Louk's death is terrible. Like many others, she was brutally murdered. This shows the full barbarity behind the Hamas attack - who must be held accountable. This is terror, and Israel has the right to defend itself.",Bundeskanzler,https://x.com/Bundeskanzler,Unknown,892057,123,2022-02-03,16479,293,3102,Unknown,False,True
tweet,2023-10-30 16:36:18+00:00,https://twitter.com/howtodresvvell/status/1719030477158506988,this girl supporting israel because she saw zionist ganteng https://t.co/aA7XcUmvz9,howtodresvvell,https://x.com/howtodresvvell,Unknown,59132,112,2020-04-08,18135,1792,3552,Unknown,False,True
tweet,2023-10-30 09:05:32+00:00,https://twitter.com/CraigMurrayOrg/status/1718917037399888373,"NATO is now assembling the most powerful fleet the world has ever seen in the Eastern Mediterranean to threaten the Palestinians.
Who have no navy. Or air force. Or army. And are currently being killed by Israel in their thousands.",CraigMurrayOrg,https://x.com/CraigMurrayOrg,Edinburgh,165133,240,2009-03-30,8386,222,4250,United Kingdom,False,True
tweet,2023-10-30 23:01:05+00:00,https://twitter.com/ProudElephantUS/status/1719127312258466092,"🚨BREAKING: House Republicans have released the new Israel Aid bill.

It offsets $14.3 billion in Israel aid with $14.3 billion in cuts to the IRS.

This bill includes zero aid for Ukraine.

DO YOU SUPPORT THIS? 🙋🏻‍♂️ https://t.co/TZKQ3uXVgf",ProudElephantUS,https://x.com/ProudElephantUS,United States,352995,27390,2012-09-08,52766,852,6777,United States of America,False,True
tweet,2023-10-30 16:57:13+00:00,https://twitter.com/jacksonhinklle/status/1719035739806060975,"🇮🇱 My message for ⁦@Israel
⁩
🇮🇱 Subscribe to my X Premium for $3 to support my work EXPOSING ZIONIST LIES. https://t.co/DV0DAXHAlf",jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2669594,372,2019-07-18,34649,232,3569,United States of America,False,True
tweet,2023-10-30 07:12:10+00:00,https://twitter.com/BenSpielberg/status/1718888506649616683,It is hard to imagine things more likely to increase antisemitism than insisting that “Jews” and “Israel” are synonymous while Israel is murdering children left and right.,BenSpielberg,https://x.com/BenSpielberg,"California, USA",19385,2799,2013-09-10,5818,29,1240,United States of America,False,True
tweet,2023-10-30 21:25:53+00:00,https://twitter.com/SanaSaeed/status/1719103354352124124,"I'm going to breakdown parts of this Atlantic article -  how dangerous this and the ideas presented in it are. 

This piece isn't concerned with truths of colonization &amp; Israel, but with dismissing Palestinian claims of history &amp; crimes by Israel.  

It's Nakba denialism.

🧵 https://t.co/3CEF8LF33T",SanaSaeed,https://x.com/SanaSaeed,"Washington, DC",153926,996,2009-03-17,20945,293,6559,United States of America,False,True
tweet,2023-10-30 15:25:38+00:00,https://twitter.com/simonateba/status/1719012695213584565,"In case you missed this: There was very sad news today. Israel's President Yitzchak Herzog confirmed that German-Israeli citizen Shani Louk has been found beheaded.

He said, ""Her skull was found. That means those barbaric, sadistic animals simply chopped off her head.""

We got to know her at the beginning of the crisis following the Hamas attack. She was the one at the back of a truck with people spitting on her.",simonateba,https://x.com/simonateba,"Washington, DC",683374,472,2010-04-06,9605,462,3594,United States of America,False,True
tweet,2023-10-30 00:48:09+00:00,https://twitter.com/kthalps/status/1718791865569247739,"Your allegedly big heart cannot, apparently, hold any compassion or love for Palestinians killed by Israel with the support of the United States. You may want to have it looked at.",kthalps,https://x.com/kthalps,"Manhattan, NY",196489,10427,2008-08-15,43379,69,5008,United States of America,False,True
tweet,2023-10-30 15:30:00+00:00,https://twitter.com/ionebelarra/status/1719013792716087575,"The plan of the State of Israel is to ethnic cleanse Gaza and deport its 2 million inhabitants. This is attested by these leaked documents from Israeli intelligence.

It's impressive to see the impunity with which they act in the face of international community inaction.",ionebelarra,https://x.com/ionebelarra,Navarra,310424,2914,2011-07-29,16938,350,9982,Spain,False,True
tweet,2023-10-30 19:28:52+00:00,https://twitter.com/JakeSherman/status/1719073906391220528,"NEWS w @bresreports -- HOUSE REPUBLICANS' Israel aid bill is out.

It offsets $14.3 billion in Israel aid with $14.3 bllion in cuts to IRS from the Inflation Reduction Act.

This offset will NEVER, EVER fly. Dems will reject it out of hand.

Here's the bill: https://t.co/jsFXoiMbQx",JakeSherman,https://x.com/JakeSherman,Washington,438439,3935,2009-02-18,10862,1178,2895,United States of America,False,True
tweet,2023-10-30 17:30:17+00:00,https://twitter.com/RaniaKhalek/status/1719044063406735361,Israel is starving & bombing a caged population of mostly children in Gaza while threatening to wipe the rest of its neighbors off the map. And I see privileged white Americans whining about their feelings & how they’re the real victims from the comfort of the US. It’s astounding.,RaniaKhalek,https://x.com/RaniaKhalek,Unknown,283759,4127,2009-05-03,9608,74,2707,Unknown,False,True
tweet,2023-10-30 22:07:09+00:00,https://twitter.com/caitoz/status/1719113737872036127,"We're being told that Israel needs to kill civilians by the thousands to eliminate Hamas, because Hamas must be destroyed to achieve a lasting peace. Every part of this is transparently false.

Firstly the premise that Hamas must be eliminated to achieve peace is fallacious; peace can be achieved by eliminating the abuses and righting the wrongs which gave rise to Hamas in the first place. There's no rational reason to believe Hamas would continue to exist in its current iteration or keep waging violent resistance if the theft and injustice from 1948 onward were rolled back, refugees had the right to return, apartheid abuses were ended, and people were no longer kept in a giant concentration camp where they are deprived of basic human needs.

Secondly the premise that you can bomb people into accepting an abusive status quo is self-evidently absurd. Even if Israel kills every single member of Hamas, there will be hundreds of thousands of survivors of this onslaught who see the depravity of Israel and refuse to accept it. You think all these orphaned boys and all these men who saw their loved ones ripped apart by military explosives are just going to be cool with the status quo from here on out? Of course not.

And Israel knows this, which is why its preferred solution is to kick all survivors of this onslaught out of Gaza and into refugee camps in the Sinai desert. It knows that nothing it's doing will actually work and it refuses to make the reparations that will work, so its only other option is the elimination of Gazans one way or the other. Ethnic cleansing and mass displacement is not ""peace"" by any stretch of the imagination, but it might allow Israel to keep its abusive status quo intact.

Those are Israel's only real options for sustainable stability: either right all the wrongs which led to this, or go the opposite direction and inflict far more wrongs to answer the Palestinian question once and for all. It's pretty clear watching all this that Israel has opted for the latter.",caitoz,https://x.com/caitoz,Australia,378295,3581,2009-02-02,8757,182,3550,Australia,False,True
tweet,2023-10-30 16:48:58+00:00,https://twitter.com/Lanaschild_/status/1719033667006435543,What fucking war does Israel want to fight with CANCER PATIENTS?????,Lanaschild_,https://x.com/Lanaschild_,Unknown,23490,638,2012-07-25,140327,547,74614,Unknown,False,True
tweet,2023-10-30 15:27:18+00:00,https://twitter.com/Jim_Jordan/status/1719013112160887264,There aren’t two sides. Israel is good. Hamas is evil.,Jim_Jordan,https://x.com/Jim_Jordan,"Washington, D.C. ",5026641,3710,2008-12-16,29830,344,4331,United States of America,False,True
tweet,2023-10-30 15:31:43+00:00,https://twitter.com/RitchieTorres/status/1719014222590271844,"The only constant among ceasefires between Israel and Hamas is that Hamas has broken every single one of them. 

From the moment it seized control of the Gaza Strip in 2007, Hamas has fired rockets or otherwise attacked Israel in 2008, 2012, 2014, 2021, and 2023 with various skirmishes in between.  

Fool me once, shame on you.  Fool me for 16 years, shame on us.   

The free world won’t be fooled again.",RitchieTorres,https://x.com/RitchieTorres,"Bronx, NY",193893,9103,2013-03-07,6861,156,1695,United States of America,False,True
tweet,2023-10-30 21:29:02+00:00,https://twitter.com/NoahShachtman/status/1719104147125928081,"This is outrageous. @Israel's government has denied @RollingStone a press credential after our critical coverage of Netanyahu and the widening conflict. 

🔗https://t.co/nF5iT3k99u

https://t.co/nF5iT3k99u",NoahShachtman,https://x.com/NoahShachtman,NYC forever,143537,9584,2008-08-04,5266,184,2042,Unknown,False,True
tweet,2023-10-30 16:56:36+00:00,https://twitter.com/libsoftiktok/status/1719035584981655729,"Hamas Leader: ‘Women, Children, Elderly’ Must Die In Gaza To Help Our Fight Against Israel. 

Hamas Leader Ismail Haniyeh is worth $4 Billion and lives a life of luxury while sacrificing the lives of his own people.

#HamasNazis

https://t.co/g57qMBXPhP",libsoftiktok,https://x.com/libsoftiktok,Depths of Hell,3064531,854,2020-11-10,14252,371,6773,Unknown,False,True
tweet,2023-10-30 20:30:03+00:00,https://twitter.com/JohnJHarwood/status/1719089302221533376,House GOP's price for helping Israel: making it easier for rich people to cheat on their taxes,JohnJHarwood,https://x.com/JohnJHarwood,"Washington, DC",545950,2309,2011-03-01,9920,182,3684,United States of America,False,True
tweet,2023-10-30 20:54:12+00:00,https://twitter.com/GuntherEagleman/status/1719095381907157105,"Cut $14B from the IRS if you want to send $14B to Israel!

Thinking outside the box… I like it,  but cut the IRS anyway.  https://t.co/LP20S0C7tl",GuntherEagleman,https://x.com/GuntherEagleman,Central Texas ,617866,97899,2021-01-31,10210,51,2116,United States of America,False,True
tweet,2023-10-30 02:05:24+00:00,https://twitter.com/hyfreelance/status/1718811308995358855,"Earlier today Israel granted 12 exploration licenses to 6 companies incl BP, for natural gas along the coast.

Source link in comment",hyfreelance,https://x.com/hyfreelance,Unknown,10097,9439,2008-10-26,23508,509,15281,Unknown,False,True
tweet,2023-10-30 14:02:46+00:00,https://twitter.com/aratakaswife/status/1718991841440198872,"I’d be this pissed too if hamas offered to release me as a hostage and my own country refused. 

Israel has already killed 50 israeli hostages through their airstrikes on Gaza BTW 
#CeasefireNOW #CeaseFireInGaza",aratakaswife,https://x.com/aratakaswife,25 • he/they • aroace,6252,984,2017-05-24,33840,111,14776,Unknown,False,True
tweet,2023-10-30 14:47:30+00:00,https://twitter.com/mattgaetz/status/1719003096334979341,"Israel is a land with a 4,000 year connection to our faith. 

Ukraine is a former Soviet state. 

These are not the same thing, and should be considered independently.",mattgaetz,https://x.com/mattgaetz,Order FIREBRAND!,2541497,3766,2009-07-20,22341,1064,4109,Unknown,False,True
tweet,2023-10-30 17:19:14+00:00,https://twitter.com/spectatorindex/status/1719041281287164061,BREAKING: Israel's defense minister says Hamas has two options 'surrender unconditionally or die',spectatorindex,https://x.com/spectatorindex,Global,2856308,0,2013-07-27,23753,832,3560,Unknown,False,True
tweet,2023-10-30 15:27:04+00:00,https://twitter.com/RepThomasMassie/status/1719013055952990250,"If Congress sends $14.5 billion to Israel, on average we’ll be taking about $100 from every working person in the United States.

This will be extracted through inflation and taxes.

I’m against it.",RepThomasMassie,https://x.com/RepThomasMassie,Swamp,787568,13999,2012-11-28,16166,247,2674,Unknown,False,True
tweet,2023-10-30 19:08:34+00:00,https://twitter.com/bariweiss/status/1719068796596715887,"The Great Betrayal.

The left’s reaction to the massacre in Israel has many progressive Jews in the West rethinking their past activism, political affiliations, and friendships.

By @SnoozyWeiss and @FrancescaABlock in @TheFP:

https://t.co/ETOYax607u",bariweiss,https://x.com/bariweiss,Unknown,1048602,4840,2011-04-28,10251,210,1967,Unknown,False,True
tweet,2023-10-30 17:59:26+00:00,https://twitter.com/OmarBaddar/status/1719051398967349416,"Israeli military: ""We're not taking chances, we don't care about accuracy, we're destroying absolutely everything &amp; killing anything that moves.""
 
US politicians: ""Israel does everything it can to avoid civilian casualties.""

The definition of gaslighting!",OmarBaddar,https://x.com/OmarBaddar,"Washington, DC",74630,3480,2009-07-09,5137,38,2386,United States of America,False,True
tweet,2023-10-30 23:09:43+00:00,https://twitter.com/spectatorindex/status/1719129484199354382,"BREAKING: Israel's ambassador to the UN wears Nazi-era yellow star while addressing the UN Security Council, says that 'when Jewish babies were burned in Auschwitz the world was silent, today Jewish babies were burned in Bari and the southern settlements by the Nazi Hamas and the world is silent again. I will make you remember the shame of your silence every time you look at me'.",spectatorindex,https://x.com/spectatorindex,Global,2856308,0,2013-07-27,24351,2220,4844,Unknown,False,True
tweet,2023-10-30 19:27:41+00:00,https://twitter.com/missfalsteenia/status/1719073608536838357,"It’s crazy that these celebrities who ran to post their ""I support Israel"" statements on October 7 all of a sudden have NOTHING to say now that an actual genocide is taking place.",missfalsteenia,https://x.com/missfalsteenia,🇵🇸,87534,925,2018-01-09,24157,320,8596,Palestine,False,True
tweet,2023-10-30 19:56:00+00:00,https://twitter.com/GhassanAbuSitt1/status/1719080734789378311,Israel's war on Palestinian children must be stopped. The Israeli war machine is wipping out a whole generation.,GhassanAbuSitt1,https://x.com/GhassanAbuSitt1,Unknown,135943,650,2017-05-16,8269,138,4505,Unknown,False,True
tweet,2023-10-30 20:55:40+00:00,https://twitter.com/GhassanAbuSitt1/status/1719095748971704704,"With 3,324 Palestinian children killed and 7,000 children injured plus a further 1,000 missing under the rubble presumed dead, Israel is waging a war against children.",GhassanAbuSitt1,https://x.com/GhassanAbuSitt1,Unknown,135943,650,2017-05-16,5624,154,3892,Unknown,False,True
tweet,2023-10-30 17:37:25+00:00,https://twitter.com/Lowkey0nline/status/1719045859499749815,"Israel's largest arms company, Elbit Systems, gets shut down today in Boston, USA.",Lowkey0nline,https://x.com/Lowkey0nline,Unknown,390962,6251,2018-07-31,32125,143,11511,Unknown,False,True
tweet,2023-10-30 18:00:02+00:00,https://twitter.com/_ZachFoster/status/1719051550977364071,"People are talking about Holocaust denial at a time when Israel is currently committing a “textbook case of genocide” (see Raz Segal’s comments) and that genocide is being denied by the very people talking about Holocaust denial. 

Absolutely insane.",_ZachFoster,https://x.com/_ZachFoster,Unknown,81848,3008,2013-11-10,5042,28,1845,Unknown,False,True
tweet,2023-10-30 18:39:25+00:00,https://twitter.com/marwasf/status/1719061462021214455,"After targeting and killing the wife and children of Al-Jazeera’s Gaza reporter Wael Al-Dahdouh, Israel is now threatening to bomb the family of journalist Youmna Elsayed.",marwasf,https://x.com/marwasf,Ramallah - Berlin,62645,2242,2012-10-04,13661,53,10179,Unknown,False,True
tweet,2023-10-30 16:31:02+00:00,https://twitter.com/hayxtt/status/1719029153410728407,"So let me get this straight, Israel is sweeping the grounds of Gaza left &amp; right, picking up pieces of human remains &amp; running DNA tests on each piece they find? You understand stand how stupid that sounds right?",hayxtt,https://x.com/hayxtt,Somalia state-affiliated media,28976,1016,2019-05-25,17581,21,4089,Somalia,False,True
tweet,2023-10-30 16:28:08+00:00,https://twitter.com/TomLondon6/status/1719028420137435357,"I am British. I am Jewish

I have been raising the alarm about fascism in the UK on this platform for some years

I raise it again, now

I will march on Saturday &amp; I expect many others will do so too

The march is in protest at Israel's ongoing genocide of Palestinians in Gaza",TomLondon6,https://x.com/TomLondon6,London,104849,10668,2012-10-20,13870,82,4417,United Kingdom,False,True
tweet,2023-10-30 16:25:42+00:00,https://twitter.com/JoshuaPHilll/status/1719027811178975403,Elbit Systems makes arms and military equipment that Israel uses to slaughter Palestinians. These people are complete and utter heroes.,JoshuaPHilll,https://x.com/JoshuaPHilll,Lenapehoking,325739,1681,2019-01-30,42644,47,13974,Unknown,False,True
tweet,2023-10-30 15:16:19+00:00,https://twitter.com/JoshuaPHilll/status/1719010348638875924,Biden doing more to combat student organizing for Palestine than he's doing to stop Israel's genocide and ethnic cleansing.,JoshuaPHilll,https://x.com/JoshuaPHilll,Lenapehoking,325739,1681,2019-01-30,15928,38,4747,Unknown,False,True
tweet,2023-10-30 21:04:25+00:00,https://twitter.com/bentreyf/status/1719097951752958402,"In a truly jaw-dropping document revealed in full today by @yuval_abraham in @972mag, Israel’s Intelligence Ministry officially proposes the complete ethnic cleansing of Gaza’s 2.2 million Palestinian residents in the framework of the current war. https://t.co/mNM8VfjDqd",bentreyf,https://x.com/bentreyf,Unknown,7762,2816,2019-08-21,4595,336,2988,Unknown,False,True
tweet,2023-10-30 23:31:08+00:00,https://twitter.com/annaknicolaou/status/1719134874257559896,"the FT editorial board calls for a ceasefire: 

“Israel’s collective punishment of the 2.3mn people trapped in Gaza — almost half of them children — must stop” 

https://t.co/q8oh00fO4B",annaknicolaou,https://x.com/annaknicolaou,Unknown,5048,1684,2009-07-28,12930,599,4176,Unknown,False,True
tweet,2023-10-30 13:23:00+00:00,https://twitter.com/DarthPutinKGB/status/1718981829951119408,"Russia is anti fascist so we:
-Bombed a holocaust memorial
-Killed a holocaust survivor
-Had to apologise to Israel for our antisemitism
-Bombed a 2nd holocaust memorial
-Killed another holocaust survivor
-Had an antisemitic pogrom

But Zelensky is a Nazi.",DarthPutinKGB,https://x.com/DarthPutinKGB,"Russia, Ukraine, Syria",603316,209,2012-11-19,10678,31,1843,Unknown,False,True
tweet,2023-10-30 19:40:43+00:00,https://twitter.com/Victorshi2020/status/1719076887279120742,"Holy shit. House Republicans just unveiled their aid package to Israel &amp; it slashes $14.9 BILLION from the Inflation Reduction Act, the same act that caps the cost insulin &amp; combats climate change. Republicans are playing petty fiscal spending games. They are pure &amp; utterly evil.",Victorshi2020,https://x.com/Victorshi2020,"Wilmington, DE",289484,880,2019-01-13,13081,184,4168,United States of America,False,True
tweet,2023-10-30 17:38:08+00:00,https://twitter.com/spectatorindex/status/1719046037808243002,"BREAKING: Netanyahu says, 'just as the United States would not agree to a ceasefire after the bombing of Pearl Harbour or after the terrorist attack of 9/11, Israel will not agree to a cessation of hostilities with Hamas'.",spectatorindex,https://x.com/spectatorindex,Global,2856308,0,2013-07-27,15933,1301,2792,Unknown,False,True
tweet,2023-10-30 21:54:15+00:00,https://twitter.com/thomas_violence/status/1719110491300389138,"every morning i open this app and see five to ten extremely graphic, horrifying videos of indiscriminate murder of palestinian civilians, and at least one tweet from a regular comedy bang bang guest about how israel needs to keep doing it",thomas_violence,https://x.com/thomas_violence,Brisbane,85267,2296,2009-08-02,8140,6,932,Australia,False,True
tweet,2023-10-30 19:46:35+00:00,https://twitter.com/MuellerSheWrote/status/1719078364487819690,Republicans aren’t even putting a clean Israel funding bill on the floor. WOW,MuellerSheWrote,https://x.com/MuellerSheWrote,"San Diego, CA",753576,15089,2017-11-02,5895,42,1512,United States of America,False,True
tweet,2023-10-30 21:43:05+00:00,https://twitter.com/RonFilipkowski/status/1719107680965402706,"Speaker Johnson claimed he wanted a clean single-subject bill of aid to Israel. But what he proposed today was nothing of the sort. Instead, he wants to begin his Speakership playing political games to own the libs. Story … https://t.co/hI9UsXMXg5",RonFilipkowski,https://x.com/RonFilipkowski,Florida,902033,1709,2020-08-25,8154,85,2516,United States of America,False,True
tweet,2023-10-30 12:46:43+00:00,https://twitter.com/NC5PhilWilliams/status/1718972699324862651,"“Netanyahu was further embarrassed when photos of suitcases full of cash going to Hamas became public. Liberman finally resigned in protest over Netanyahu's Hamas policy which, he said, marked ‘the first time Israel is funding terrorism against itself.’"" https://t.co/1n6YFZSUeU",NC5PhilWilliams,https://x.com/NC5PhilWilliams,"Nashville, TN",80679,3617,2010-08-18,6454,240,3175,United States of America,False,True
tweet,2023-10-30 12:11:31+00:00,https://twitter.com/jonathanvswan/status/1718963840585478329,"My great great grandfather died in the Odessa pogrom of 1905 and other family members fled. These scenes from Makhachkala are chilling - as is the hatred of Jews, and desire for the erasure of Israel, on vivid display, in ways large and small, across America right now.",jonathanvswan,https://x.com/jonathanvswan,Unknown,837716,6369,2011-07-02,6533,43,1577,Unknown,False,True
tweet,2023-10-29 04:26:03+00:00,https://twitter.com/Lucas_Gage_/status/1718484315644788756,"Judeo-Christian? More like Islamo-Christian. 

Christians have more in common with Muslims than anti-Christ Jews.

That's why Christian-Zionists are the tools of Israel.",Lucas_Gage_,https://x.com/Lucas_Gage_,New Jersey ,257895,144,2014-04-07,30621,670,8795,United States of America,False,True
tweet,2023-10-28 14:11:34+00:00,https://twitter.com/Lucas_Gage_/status/1718269278099546481,"JUST CLICKED.

This man makes an excellent point: India and Israel are allies; this explains the amount of Indians taking over our Big Tech industires, while Jewish people, who were the heads of them, can take a back seat and control from the shadows, since it was getting too obvious.

Clever Zionsts...",Lucas_Gage_,https://x.com/Lucas_Gage_,New Jersey ,257895,144,2014-04-07,5210,135,1519,United States of America,True,False
tweet,2023-10-29 22:56:45+00:00,https://twitter.com/Sprinterfactory/status/1718763831197917203,"The US will bring Israel to destruction if it continues to raise the stakes in the Middle East, warns Colonel McGregor.

 The American authorities do not understand that the situation in the Middle East has changed dramatically. The Arab states, which have become stronger and more united in recent decades, are demonstrating a high willingness to intervene in the Palestinian-Israeli conflict, retired US Army Colonel Douglas McGregor said in an interview with the Redacted YouTube channel.

According to him, the United States should not join the war that Tel Aviv is waging in Gaza. Indeed, as a result, they risk entering into direct confrontation not only with Iran, but with Turkey and Russia.

“We are escalating the situation in all directions. It looks like we think raising rates is working. We tried this in Ukraine. We escalated, escalated and escalated the situation, and today Ukraine is in ruins. “I am very afraid that if this regional war develops as I imagine, then in the end there may be nothing left of Israel,” McGregor admitted.",Sprinterfactory,https://x.com/Sprinterfactory, 💞💞💞,548779,958,2019-05-14,8552,197,3098,Unknown,False,True
tweet,2023-10-30 22:47:14+00:00,https://twitter.com/DesireeAmerica4/status/1719123825122484668,"You can thank Speaker Johnson for this one!

The House released their Israel aid bill.

I can definitely get down with cutting $14.3 billion from the IRS if they are going to aid Isreal at $14.3 billion.

What about you? https://t.co/iDLaz9lQce",DesireeAmerica4,https://x.com/DesireeAmerica4,Instagram 👇,68489,36044,2021-02-05,4184,52,797,Unknown,False,True
tweet,2023-10-29 17:00:02+00:00,https://twitter.com/ionebelarra/status/1718674060798792002,"Europe will pay dearly for such hypocrisy. European leaders are not up to the severity of what is happening. Today and always, we will defend the Palestinian people against the genocidal State of Israel. https://t.co/Kq942EzAMK",ionebelarra,https://x.com/ionebelarra,Navarra,310424,2914,2011-07-29,47602,1316,21767,Spain,False,True
tweet,2023-10-30 08:30:00+00:00,https://twitter.com/ShaykhSulaiman/status/1718908096557531190,ISRAEL HUMAN SHIELDS ARGUMENT DOESN'T MAKE SENSE https://t.co/HWtwqfntTD,ShaykhSulaiman,https://x.com/ShaykhSulaiman,UK,521817,430,2013-03-23,5450,105,2257,United Kingdom,False,True
tweet,2023-10-30 09:00:42+00:00,https://twitter.com/JustLuai/status/1718915820821037296,"As Arabs, we need to understand that Israel and the West are not our oppressors or enemies.

We, Arabs, are our own worst enemies. 

We, Arabs, are our greatest oppressors.

We, Arabs, have killed and oppressed a million times more of our people than the West and Israel can ever do.

It is not Israel that married off my mother when she was a child. It is my people who did.

It is not the West or Israel that has been bombing Yemen for the past decade and killed 400,000. It is us, Arabs, who did it.

It is not the Israel that implanted Islamic extremism in the East and the West. It is our mosques, it is the books we worship, it is the Imams we follow, it is what we learn and what we teach.

It is not the West that forces us to treat women like commodities. It is our people.

And most of all, it is not the West or Israel that doesn’t value Arab lives. 

It is us, Arabs, who do not value human life.

If we do not admit to ourselves that WE are the problem, that WE are refusing to progress, and that WE need to change – then change will never happen, blood will keep flowing, and we will never know peace.

How do we expect the world and the International Community to respect us, when we don’t respect ourselves?",JustLuai,https://x.com/JustLuai,Unknown,176632,1684,2009-06-07,38200,2060,14995,Unknown,False,True
tweet,2023-10-30 16:20:16+00:00,https://twitter.com/StandWithUs/status/1719026441029931065,Santa Monica stands with #Israel! 🇮🇱 https://t.co/ek3cumaRnd,StandWithUs,https://x.com/StandWithUs,Unknown,327276,719,2008-09-16,9059,59,1411,Unknown,False,True
tweet,2023-10-27 23:41:24+00:00,https://twitter.com/IDF/status/1718050294116839853,36 years of Hamas terrorizing Israel is more than enough. https://t.co/NPSxSh525e,IDF,https://x.com/IDF,Israel,2707513,38,2009-01-03,26494,1113,8852,Israel,False,True
tweet,2023-10-28 10:24:00+00:00,https://twitter.com/StandWithUs/status/1718212008414515591,"💙 @amyschumer stands with #Israel. 🇮🇱 We love you, Amy! https://t.co/0DGalC1DMs",StandWithUs,https://x.com/StandWithUs,Unknown,327276,719,2008-09-16,3508,26,542,Unknown,False,True
tweet,2023-10-29 18:14:51+00:00,https://twitter.com/noatishby/status/1718692889809584289,"We have a message for the @idf soldiers defending Israel - We are with you, the Bear Jew is with you, and the Inglorious Bastards are with you. Am Yisrael Chai 🇮🇱 
@realeliroth https://t.co/UBrFGv4rjX",noatishby,https://x.com/noatishby,"LA, TLV. ",240073,378,2009-04-02,7818,136,1799,Unknown,False,True
tweet,2023-10-30 23:11:00+00:00,https://twitter.com/SenatorBennet/status/1719129807974277498,"Any bill sent over from the House failing to include Ukraine aid has no path forward in the Senate.

The Senate must aid both Israel and Ukraine. This is a significant test of America’s resolve. This is a moment where the rest of the world is watching how America chooses to lead. https://t.co/Eji0i4ylW9",SenatorBennet,https://x.com/SenatorBennet,Colorado,300540,408,2010-12-08,1962,51,600,United States of America,False,True
tweet,2023-10-28 05:39:34+00:00,https://twitter.com/TalyaLador/status/1718140428917092736,"The ⁦@csu_lt⁩ , Bavaria’s ruling party, in a strong statement of solidarity with 🇮🇱. These messages of standing on the side of Israel which we see across Bavaria are very significant 🙏 https://t.co/0zmx2k6UHO",TalyaLador,https://x.com/TalyaLador,Israel,4310,402,2015-10-31,4451,36,969,Israel,False,True
tweet,2023-10-30 23:57:00+00:00,https://twitter.com/StandWithUs/status/1719141381912855022,San Francisco stands with #Israel 🇮🇱🇺🇸 https://t.co/blTDEkhIt9,StandWithUs,https://x.com/StandWithUs,Unknown,327276,719,2008-09-16,4878,17,599,Unknown,False,True
tweet,2023-10-29 18:41:24+00:00,https://twitter.com/TheMossadIL/status/1718699569855209504,Every Hamas terrorist that attempts to infiltrate Israel will be sent into the dirt. https://t.co/rv9BO7DLuP,TheMossadIL,https://x.com/TheMossadIL,Right behind you,591159,779,2016-09-09,9736,61,1739,Unknown,False,True
tweet,2023-10-30 07:39:44+00:00,https://twitter.com/Ostrov_A/status/1718895444229537860,"Former British PM @BorisJohnson: ""We've got to stop making moral equivalence between Hamas &amp; Israel, between terrorists &amp; people who are trying to defend themselves and their country. It is wrong, it is sick and it is doing the terrorists work for them."" https://t.co/INCHotTclc",Ostrov_A,https://x.com/Ostrov_A,Israel,280488,6078,2011-08-08,8397,115,2307,Israel,False,True
