Unnamed: 0.1,Unnamed: 0,type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,antisemitic_post,non_antisemitic_post,country
879,912,tweet,2024-01-18 14:04:11+00:00,https://twitter.com/gazanotice/status/1747983224737870003,"Another Journalist was killed by the Israel Occupation Forces in Gaza today.\n\nJournalist Wael Fnouna,the head of Al-Quds Today TV Channel was killed today in Gaza City https://t.co/hmdjOdJFgn",gazanotice,https://x.com/gazanotice,Unknown,273365,0,09/10/2019,1121,15,926,TRUE,FALSE,Unknown
880,913,tweet,2024-01-15 22:18:15+00:00,https://twitter.com/GazaMartyrs/status/1747020395780214976,"""This family was living a beautiful and peaceful life, but Israel killed them.""\n\nAhmed, Fatima, their children, Adam, and Faisal (Al-Khaldi). \n\nThe Israeli occupation forces stormed their home, killing Ahmed while he was sleeping in his bed. They shot Fatima, already injured from a previous attack on a neighboring house, leaving her bleeding alone until she was also killed. Faisal was shot and is now in the hospital, while Adam survived.",GazaMartyrs,https://x.com/GazaMartyrs,"Gaza,Palestine ",142828,14,17/01/2022,5381,48,3576,TRUE,FALSE,Palestine
881,914,tweet,2024-02-02 21:00:01+00:00,https://twitter.com/jacksonhinklle/status/1753523690183020613,🚨🇺🇸🇮🇱 BREAKING: ISRAEL is now BOMBING anti-ISIS bases in eastern Syrian according to Politico. These bases have nothing to do with the recent strikes against US occupation forces. https://t.co/JZzZZYAdAc,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2518102,363,18/07/2019,4131,35,1232,FALSE,TRUE,United States of America
882,915,tweet,2024-01-24 16:30:39+00:00,https://twitter.com/AJEnglish/status/1750194410577613100,"""Israel's occupation must end."" \n\nUN Secretary-General, Antonio Guterres, on why Israel's rejection of a two-state solution is unacceptable. https://t.co/x45s0rWNO8",AJEnglish,https://x.com/AJEnglish,"Doha, Qatar",8828923,247,17/04/2007,1316,33,694,FALSE,TRUE,Qatar
883,916,tweet,2024-02-07 17:10:23+00:00,https://twitter.com/AJEnglish/status/1755277839807476099,Several students at Brown University in the US are on a hunger strike to try to stop the institution from investing in companies that aid Israel’s war in Gaza and occupation of Palestinian territory ⤵️ https://t.co/lFw7skJrQo,AJEnglish,https://x.com/AJEnglish,"Doha, Qatar",8828923,247,17/04/2007,1577,25,803,TRUE,FALSE,Qatar
884,917,tweet,2024-02-10 21:53:46+00:00,https://twitter.com/Louis_Allday/status/1756436321210384852,Zionism is fascism https://t.co/ZymX2hIH2Y,Louis_Allday,https://x.com/Louis_Allday,Unknown,44957,1969,20/01/2011,1458,23,500,TRUE,FALSE,Unknown
885,918,tweet,2024-01-21 06:30:32+00:00,https://twitter.com/mjacksonrm51/status/1748956222366085562,"It's my birthday today so here's my favourite.\nDon't forget, zionism is a form of fascism.\n#SocialistSunday I follow back socialists\n#FreePalestine #CeasefireForGazaNOW https://t.co/qP8NjATdkp",mjacksonrm51,https://x.com/mjacksonrm51,north england,5497,5932,16/07/2022,653,5,331,TRUE,FALSE,United Kingdom
886,919,tweet,2024-02-01 16:15:49+00:00,https://twitter.com/MrAndyNgo/status/1753089781477835037,"“Zionism is fascism”\n\nAntifa & far-left protesters shut down the roads today in Washington, D.C. in a direct action against Israel. https://t.co/VC4iB370y4",MrAndyNgo,https://x.com/MrAndyNgo,"Portland, OR refugee in London",1461264,2924,29/09/2014,492,23,130,FALSE,TRUE,United States of America
887,920,tweet,2024-01-17 11:42:53+00:00,https://twitter.com/agelender/status/1747585279928533232,"My unwavering solidarity with Palestine is fortified by my Jewish ancestors who also resisted fascism in all forms.\n\nZionism is a racist, colonial project that must end for Judaism to thrive. A free Palestine frees us all.",agelender,https://x.com/agelender,The Netherlands,31532,2449,16/10/2014,1906,13,593,TRUE,FALSE,Netherlands
888,921,tweet,2024-01-30 07:31:26+00:00,https://twitter.com/Aggi_Dunkel/status/1752233040183521781,Is there yet any difference between zionism and fascism? Any?,Aggi_Dunkel,https://x.com/Aggi_Dunkel,Emsland,14649,7059,26/08/2021,194,1,29,TRUE,FALSE,Germany
889,922,tweet,2024-02-05 20:44:19+00:00,https://twitter.com/ecomarxi/status/1754606902757982675,@TMasudin Nazism is fascism. Zionism is fascism. You could do with learning what these words mean you so freely throw around.\n\nAnd comparing genocide to a broken home is typically fucking moronic for someone who spends his days defending fascism by *checks notes* calling people fascists.,ecomarxi,https://x.com/ecomarxi,With all oppressed people,121973,38045,20/02/2018,689,3,48,FALSE,TRUE,Unknown
890,923,tweet,2024-01-11 21:35:54+00:00,https://twitter.com/GreensAU2/status/1745560188294517072,"Open call 📣\nIf you hate white people, hate Christians and Jews, hate democracy, hate yourself, hate our values, hate this stupid country in general - vote for the only party that will represent you 💚 https://t.co/KefGwkkD6y",GreensAU2,https://x.com/GreensAU2,Gaza,3883,1340,04/07/2023,831,19,243,FALSE,TRUE,Palestine
891,924,tweet,2024-01-27 14:23:29+00:00,https://twitter.com/POTUS/status/1751249572586745872,"Today, on International Holocaust Remembrance Day, we mourn one of the darkest chapters in history, when six million Jews and countless others were systematically murdered.\n\nIt's our responsibility to stand up to Antisemitism and hate-fueled violence everywhere. https://t.co/7EFgIpgleZ",POTUS,https://x.com/POTUS,Unknown,34799169,5,13/01/2021,28761,535,7194,TRUE,FALSE,Unknown
892,925,tweet,2024-02-10 09:15:36+00:00,https://twitter.com/orenbarsky/status/1756245520014590016,"Irish people: We hate Jews, death to Israel!\n\nMe: Why are you hating Jews so much?\n\nIrish people: You are a racist",orenbarsky,https://x.com/orenbarsky,Unknown,26861,515,15/12/2012,2662,124,185,FALSE,TRUE,Unknown
893,926,tweet,2024-01-29 10:17:18+00:00,https://twitter.com/alon_mizrahi/status/1751912395578957854,"Your comic relief for this morning: \n\nAll day yesterday, in my threads, Zionists tried to coax Arabs and Muslims from all over the world into admitting that they hate all Jews, only to be politely yet adamantly refused, rebuked and explained to that actually no, only oppression and colonialism are hated",alon_mizrahi,https://x.com/alon_mizrahi,Unknown,44697,3254,18/01/2022,1905,16,456,TRUE,FALSE,Unknown
894,927,tweet,2024-01-31 03:36:00+00:00,https://twitter.com/AustralianJA/status/1752536182012174629,"It couldn't be clearer.\n\nThe same people who hate the Jews and Israel, also hate Australia.\n\nCoburg, Victoria https://t.co/C1IYKkq9Sy",AustralianJA,https://x.com/AustralianJA,Australia,15813,1256,16/05/2018,687,4,125,FALSE,TRUE,Australia
895,928,tweet,2024-01-16 01:49:54+00:00,https://twitter.com/VerminusM/status/1747073661352210591,People don't hate Jews because of Israel. People hate Israel because it's full of Jews.,VerminusM,https://x.com/VerminusM,Unknown,29031,201,06/02/2022,5796,159,723,FALSE,TRUE,Unknown
896,929,tweet,2024-01-19 20:36:55+00:00,https://twitter.com/medeabenjamin/status/1748444446587273287,"These are the beautiful Palestinian children Israel is bombing, the ones Senator @LindseyGrahamSC says have “been taught to hate Jews from the time they we were born.” What a lie! https://t.co/dm2T8HP6cA",medeabenjamin,https://x.com/medeabenjamin,Washington DC and San Francisc,141504,1109,28/05/2008,1255,16,508,TRUE,FALSE,Unknown
897,930,tweet,2024-02-10 20:00:54+00:00,https://twitter.com/ApostateProphet/status/1756407918130245753,"Muslims in my comments:\n\n""You liar! We don't hate Jews, only Zionists, you crypto-Jew! Enjoy your shekels! Your nose gives you away! No wonder you got kicked out of every country!""",ApostateProphet,https://x.com/ApostateProphet,United States,104466,642,05/11/2017,2238,16,199,TRUE,FALSE,United States of America
898,931,tweet,2024-01-29 14:11:13+00:00,https://twitter.com/3YearLetterman/status/1751971260723085503,"Over the last 30 days, I have angered what has to be the strangest subculture on Twitter. They:\n\n1. Hate sports and use the term “sportsball”\n2. Hate America\n3. Hate Jews\n4. Express nostalgia for Nazi Germany and wish America had lost WWII\n5. Love communism\n6. Never lettered in shit",3YearLetterman,https://x.com/3YearLetterman,Georgia,454476,1230,22/09/2017,4175,47,239,TRUE,FALSE,United States of America
899,932,tweet,2024-02-09 23:36:22+00:00,https://twitter.com/khalidi79397/status/1756099753874505770,"People who call you a Zionist are often those who usually hate Jews. \n\nPeople who hate Jews frequently believe in conspiracy theories. \n\nPeople who believe in conspiracy theories typically love buzzwords like 'open-air prison,' 'genocide,' 'occupation,' and 'unicorns.'>",khalidi79397,https://x.com/khalidi79397,Unknown,5320,57,26/10/2023,1824,42,273,FALSE,TRUE,Unknown
900,933,tweet,2024-01-30 18:06:12+00:00,https://twitter.com/iamjourjean/status/1752392786517606846,Zionists hate anti-Zionist Jews almost as much as they hate Palestinians because our existence is a constant reminder that this is not true.,iamjourjean,https://x.com/iamjourjean,"Budapest, Hungary",15519,1078,24/03/2016,4634,11,1157,TRUE,FALSE,Hungary
901,934,tweet,2024-01-21 04:48:55+00:00,https://twitter.com/RpsAgainstTrump/status/1748930652609581526,"A few hundred individuals from the Patriot Front, a white supremacist group, marched in New York on Saturday, protesting against Jews and “brown and black slums."" \n\nF these deplorables. This hate has no place in America. https://t.co/78vZZ2A2RX",RpsAgainstTrump,https://x.com/RpsAgainstTrump,United States,628729,5329,26/01/2020,12298,706,2763,TRUE,FALSE,United States of America
902,935,tweet,2024-01-14 21:28:45+00:00,https://twitter.com/CarlyPildis/status/1746645553339871673,"One of the hardest parts about the past 100 days is realizing just how much people hate Jews. Even if we already knew it intellectually, it’s viscerally different now. The denial of rape, the celebration of death, the justification of our pain - even our most cynical were shocked",CarlyPildis,https://x.com/CarlyPildis,"Washington, DC",13092,7990,19/05/2011,5771,264,863,TRUE,FALSE,United States of America
903,936,tweet,2024-02-06 06:38:24+00:00,https://twitter.com/AvivaKlompas/status/1754756410573762574,"Imagine saying this about any other minority group. It would be shocking. Yet these sentiments are directed at Jews every day. \n\nIf you think it ends with the Jews, you are mistaken. Hate against one group fuels hate against others and eventually it will come for you too. \n\nJoin me in reporting this disgusting account.",AvivaKlompas,https://x.com/AvivaKlompas,Toronto/Jerusalem/NYC/Boston,327982,3750,28/10/2013,1971,15,413,FALSE,TRUE,"Unknown

Canada
Israel
United States of America
United States of America"
904,937,tweet,2024-02-04 17:47:04+00:00,https://twitter.com/StopAntisemites/status/1754199907425005650,"Phoenix, AZ - Skoden Coffee states they will “not welcome Zionists” into their shop.\n\nOver 90+% Jews globally are Zionists.\n\nCheck out https://t.co/5lSc5U0S1w for other businesses spewing hate against the Jewish people and nation, like Skoden. https://t.co/cPmPe2YO3o",StopAntisemites,https://x.com/StopAntisemites,NYC,299435,1415,05/10/2018,3047,52,1054,FALSE,TRUE,United States of America
905,938,tweet,2024-01-22 09:36:23+00:00,https://twitter.com/AustralianJA/status/1749365381545050194,"Pro-'Palestine' attempt to disrupt the Australian Open tennis. \n\nThey tried to ruin Christmas Carols, Boxing Day Sales, New Years Eve fireworks, the cricket. \n\nNow this. \n\nThey hate Israel, they hate Jews and they hate Australia too. \n\nAustralia Day will be next. https://t.co/2BYakLkhbU",AustralianJA,https://x.com/AustralianJA,Australia,15813,1256,16/05/2018,311,7,84,TRUE,FALSE,Australia
906,939,tweet,2024-01-24 12:54:33+00:00,https://twitter.com/cbtaylor_7/status/1750140026833269247,The hate is palpable. He hates Jews.,cbtaylor_7,https://x.com/cbtaylor_7,"Edinburgh, Scotland, UK",9313,10241,31/08/2012,2657,45,784,TRUE,FALSE,United Kingdom
907,940,tweet,2024-01-23 14:42:33+00:00,https://twitter.com/neuroticjewgay/status/1749804819441946932,"and today on “we don’t hate Jews, we just hate zionists” https://t.co/DDHiul3bUg",neuroticjewgay,https://x.com/neuroticjewgay,Unknown,4010,1466,15/12/2021,918,7,94,TRUE,FALSE,Unknown
908,941,tweet,2024-01-12 15:21:19+00:00,https://twitter.com/LizaRosen0000/status/1745828308661498202,"They don't care about the Palestinians, they just hate Jews!",LizaRosen0000,https://x.com/LizaRosen0000,Unknown,36269,21844,17/05/2019,355,7,154,TRUE,FALSE,Unknown
909,942,tweet,2024-02-02 19:09:03+00:00,https://twitter.com/neveragainlive1/status/1753495763382853988,This is pro Hamas supporter Ghada Sasa speaking at a rally at the TDSB  Nelson Mandela Public School in Downtown Toronto.   There must be an investigation into the staff at Nelson Mandela Public School.   The children will grow up to hate Jews and support terrorism. https://t.co/z8vl0pYd3M,neveragainlive1,https://x.com/neveragainlive1,Unknown,5044,881,17/07/2022,511,25,209,FALSE,TRUE,Unknown
910,943,tweet,2024-01-20 23:18:10+00:00,https://twitter.com/MyLordBebo/status/1748847414373499123,🇮🇱🇺🇸🇵🇸🚨‼️ LMAO: White House can’t condemn anything …\n\nJournalist: “Do you condemn Netanyahu using the phrase ‘from the river to the sea’?”\n\nKirby: “We don’t recommend using the phrase.”\n\nJournalist: “But it was Netanyahu” https://t.co/y3pO6qYRqS,MyLordBebo,https://x.com/MyLordBebo,Europa,364174,196,26/04/2019,3439,103,1223,FALSE,TRUE,Unknown
911,944,tweet,2024-02-04 16:47:00+00:00,https://twitter.com/libsoftiktok/status/1754184791791124910,"The @IndianaMuseum, which is funded by the State of Indiana, had a program for kids to come ""decorate protest signs"" for BLM and anti-Israel protests. One sign contains the g*no*id*l slogan ""from the river to the sea.\n\nYour tax dollars hard at work turning kids into activists! https://t.co/ctoR2Gouz7",libsoftiktok,https://x.com/libsoftiktok,Depths of Hell,3015331,849,10/11/2020,4078,113,1422,TRUE,FALSE,Unknown
912,945,tweet,2024-01-13 16:35:26+00:00,https://twitter.com/rivkahbrown/status/1746209348316020911,"To those still on the 'From the river to the sea is anti-semitic' train: here's @barnabyraine leading the 3,000-strong Jewish bloc in the chant. https://t.co/4P8wXZoz5Y",rivkahbrown,https://x.com/rivkahbrown,Unknown,45647,3009,20/05/2012,10117,220,3905,TRUE,FALSE,Unknown
913,947,tweet,2024-01-18 13:35:35+00:00,https://twitter.com/OliLondonTV/status/1747976028138373505,"Pro-Palestinian activist gets questioned what river she is referring to after chanting ‘From the River to the Sea, Palestine will be free.’ \n\nHer response:\n\n“I’m not sure what river.” \n\n https://t.co/7CEvF5qDSF",OliLondonTV,https://x.com/OliLondonTV,Unknown,364539,3965,20/11/2009,9920,278,2539,FALSE,TRUE,Unknown
914,948,tweet,2024-01-18 18:36:30+00:00,https://twitter.com/AdameMedia/status/1748051757580660745,"🇮🇱 Netanyahu: “Israel will control the entire area from the river to the sea.""\n\nLet’s see how the gen0cide apologists spin this one. \nhttps://t.co/xO6OQOIXVl",AdameMedia,https://x.com/AdameMedia,Unknown,56258,21839,16/05/2021,1724,90,847,FALSE,TRUE,Unknown
915,949,tweet,2024-02-01 13:14:16+00:00,https://twitter.com/nikerzkart/status/1753044094191099906,From the river to the sea🍉 #FreePalestine #CeasefireNOW https://t.co/XJ6Gnc2NRo,nikerzkart,https://x.com/nikerzkart,Unknown,5628,464,03/12/2017,9514,79,2622,TRUE,FALSE,Unknown
916,950,tweet,2024-01-25 10:34:08+00:00,https://twitter.com/stairwayto3dom/status/1750467079558287424,"“Those who chant from the River to the Sea, are useful IDIOTS!”\n\n- British PM Rishi Sunak 🇬🇧 https://t.co/1BvsJSHL9n",stairwayto3dom,https://x.com/stairwayto3dom,Unknown,213725,224,19/11/2022,6315,1120,2820,FALSE,TRUE,Unknown
917,951,tweet,2024-01-18 20:02:08+00:00,https://twitter.com/s_m_marandi/status/1748073304999497790,"The head of the Nazi regime just stated that Israel must ""control the entire area from the river to the sea.""\n\nIf Palestinian supporters say it, the entire Western political order goes crazy. When Netanyahu says it, even as he engineers the #GazaHolicaust, all remain silent. https://t.co/UNI4oKvRfm",s_m_marandi,https://x.com/s_m_marandi,Unknown,123060,215,24/04/2015,1167,39,586,TRUE,FALSE,Unknown
918,952,tweet,2024-01-14 14:42:20+00:00,https://twitter.com/StopZionistHate/status/1746543276486766785,"""FROM THE RIVER TO THE SEA, THAT'S THE FLAG YOU'RE GONNA SEE""\n\n- Dr. Sheila Nazarian, a plastic surgeon in Beverly Hills, California, is calling for the ethnic cleansing of Palestinians.\n\nShe has also propagated the debunked 'Pallywood' conspiracy theory, falsely alleging that silicone dolls are used to represent Palestinian babies.",StopZionistHate,https://x.com/StopZionistHate,United States,126495,132,05/11/2023,3848,33,1616,FALSE,TRUE,United States of America
919,953,tweet,2024-01-31 01:52:49+00:00,https://twitter.com/ShmuelReichman/status/1752510211594580211,"Best chant of all time!\n\nFor all of us who feel the need to compete with the catchiness of ""From the River to the Sea""…\n\nDan Ahdoot has got us covered!\n\n(And Mayim Bialik’s reaction here is just as important, because laughter is the best contagious medicine there is.) https://t.co/hiJNIgTpa9",ShmuelReichman,https://x.com/ShmuelReichman,"Chicago, IL",24140,1061,24/09/2017,1392,43,345,FALSE,TRUE,United States of America
920,954,tweet,2024-01-27 06:23:03+00:00,https://twitter.com/ceoofrenheng/status/1751128668376568282,from the river to the sea 🍉 #CeasefireNOW #FromtheRivertotheSeaPalestineWillbeFree \nour 10-year-old sister wanted us to share this art she made in support of Palestine https://t.co/voVaKTWMPy,ceoofrenheng,https://x.com/ceoofrenheng,★ sys | bodily 16 | ask prns,285,577,31/03/2023,17890,130,9040,TRUE,FALSE,Unknown
921,956,tweet,2024-01-19 18:53:09+00:00,https://twitter.com/RamAbdu/status/1748418331994903034,"Israel openly declares its intent to annihilate the Palestinian people, while Western countries try to mislead us with sweet words about the two-state solution.\n\nNetanyahu yesterday repeated his declaration of Israel's plan to control security from the river to the sea.\n\nHe also mentioned cutting Gaza’s humanitarian aid to a minimum, linking the decision to military progress and objectives.",RamAbdu,https://x.com/RamAbdu,Gaza,137769,870,25/05/2010,948,19,694,TRUE,FALSE,Unknown
922,957,tweet,2024-01-18 18:46:24+00:00,https://twitter.com/CensoredMen/status/1748054247587913782,"🇮🇱 Surely if Israel considers ""From the river to the sea"" to be genocidal rhetoric, then is this not a clear case of Netanyahu calling for genocide?\n\nAnd surely, by Israel's own standards, this alone would mean he should be found guilty of perpetrating a genocide at the ICJ?",CensoredMen,https://x.com/CensoredMen,Unknown,1004209,881,17/12/2022,15244,87,6465,FALSE,TRUE,Unknown
923,958,tweet,2024-02-01 23:14:17+00:00,https://twitter.com/RangerTighnarii/status/1753195093765287968,FROM THE RIVER TO THE SEA.,RangerTighnarii,https://x.com/RangerTighnarii,Akademiya,4634,80,07/06/2023,7398,16,3672,TRUE,FALSE,Unknown
924,959,tweet,2024-01-30 12:25:16+00:00,https://twitter.com/BenzionSanders/status/1752306987671379992,Imagine a prominent British journalist taking a photo next to an armed Palestinian leader holding up a framed map of just Palestine from the river to the sea? https://t.co/9A8wVRMQmt,BenzionSanders,https://x.com/BenzionSanders,Jerusalem,17841,2361,07/01/2014,2787,85,868,FALSE,TRUE,Israel
925,960,tweet,2024-01-19 11:00:12+00:00,https://twitter.com/DrEliDavid/status/1748299311408918778,"Hamas leader Khaled Mashal (net worth $5 billion):\n\n“We reject the two-state solution idea. Our goal is clear, a Palestinian state from the river to the sea, from north to south.” That is, nothing less than total annihilation of Israel.\n\nCeasefire?\n https://t.co/TDQDj8ReLV",DrEliDavid,https://x.com/DrEliDavid,🌍,581679,5791,22/11/2016,9978,478,3878,FALSE,TRUE,Unknown
926,961,tweet,2024-01-24 18:40:00+00:00,https://twitter.com/visegrad24/status/1750226965225771311,British PM Rishi Sunak says that people chanting “From the River to the Sea” are either useful idiots or individuals who want to eradicate the Jewish state\n\n🇬🇧🇮🇱 https://t.co/u2n34U06jx,visegrad24,https://x.com/visegrad24,Visegrad,971784,1351,30/01/2020,17283,158,2464,FALSE,TRUE,Unknown
927,962,tweet,2024-01-23 19:20:09+00:00,https://twitter.com/natalie_Zion_/status/1749874678666043861,"Amazing speech by @RishiSunak\nThe UK Prime Minister .\n\n""Those people who rip down posters of hostages reveal themselves to have no humanity. Those who chant from the river to the sea are either useful idiots who do not understand what they are saying or worse, people who wish to wipe the Jewish state from the map. We will have zero tolerance for those who promote or glorify terrorism or pedal antisemitism on our streets. """,natalie_Zion_,https://x.com/natalie_Zion_,"England, United Kingdom",13373,6645,29/11/2014,5538,145,1422,FALSE,TRUE,United Kingdom
928,963,tweet,2024-01-29 21:26:58+00:00,https://twitter.com/datbx_/status/1752080921577107826,"I really wish everyone on here would stop arguing with racists, homophobes, transphobes, and zionists. You're NOT going to be what changes their minds. It's a waste of energy. Lets put that energy toward spreading the message to people with actual empathy.",datbx_,https://x.com/datbx_,(any prnouns) comm form here ➡,21734,751,23/06/2016,13358,41,5316,FALSE,TRUE,Unknown
929,964,tweet,2024-02-01 18:15:28+00:00,https://twitter.com/fourIewis/status/1753119890767052969,"with a possible ceasefire happening , i hope you guys don’t stop talking about palestine and continue speak up about their displacement and ethnic cleansing by the zionist occupation",fourIewis,https://x.com/fourIewis,she/her 17 african seasian,9145,6128,16/09/2019,42250,59,19643,FALSE,TRUE,Unknown
930,965,tweet,2024-01-11 01:20:24+00:00,https://twitter.com/ToddAppel/status/1745254299020476699,When was the last time Zionist was pulled from their car or plane by authorities because they were “suspicious”? When was the last time a zionist was murdered by the police in a traffic stop for being zionist? Racism/Islamophobia is institutionalized. Zionism is white Supremacy https://t.co/ktXvGjLj5s,ToddAppel,https://x.com/ToddAppel,"Chicago, IL",7661,7126,22/02/2009,390,4,176,TRUE,FALSE,United States of America
931,966,tweet,2024-01-26 20:34:05+00:00,https://twitter.com/jorymicah/status/1750980451114918096,The Zionist Chabad Death Cult can’t stop murdering people or else their Anti-Christ “Messiah” won’t come.☠️ https://t.co/kU3uBhqc4r,jorymicah,https://x.com/jorymicah,USA,48594,34219,21/07/2009,242,14,134,TRUE,FALSE,United States of America
932,967,tweet,2024-01-19 18:47:56+00:00,https://twitter.com/Marwa__Osman/status/1748417021916631456,"23 years ago, Jamal.Al-Durra bid farewell to his 12 year old son (Muhammad Al-Durra--left) as Zionist Israel shot his kid despite the man screamimg for them to stop shooting and today he bid farewell to his other son, Ahmed Al-Durra, as Zionist Israel bombed their house in the middle of the Gaza Strip.\n\nIt is NOT about Hamas.\nIt is NOT about October 7.\nIt is about Genocide against the natives of the Land..\nThe Palestinians.",Marwa__Osman,https://x.com/Marwa__Osman,Beirut,45971,3250,11/07/2013,525,11,358,TRUE,FALSE,Lebanon
933,968,tweet,2024-01-22 01:02:56+00:00,https://twitter.com/Gritty20202/status/1749236170049871895,"Zionists want us to stop using the word, 'genocide' when talking about Israel.  Should we call it a holocaust?",Gritty20202,https://x.com/Gritty20202,Boston,64810,3262,05/01/2020,1660,16,370,TRUE,FALSE,United States of America
934,969,tweet,2024-01-14 22:34:25+00:00,https://twitter.com/RedCollectiveUK/status/1746662078897680659,"I fully appreciate that Zionists aren't overly fond of being referred to as 'Nazis'. However, the simple answer to that particular problem would be for them to stop acting like Nazis. It really is that simple. https://t.co/o2Ywax5SwX",RedCollectiveUK,https://x.com/RedCollectiveUK,People's Republic of Liverpool,47219,8906,29/09/2020,2632,41,1178,TRUE,FALSE,Unknown
935,970,tweet,2024-01-27 03:04:43+00:00,https://twitter.com/playingeasyy/status/1751078755676697037,people only care about vivzie being a zionist because it makes them look bad if they support her. why didnt you stop at her racism and antiblack behavior? at her antisemitism? at her harassment? at literally everything???????,playingeasyy,https://x.com/playingeasyy,hell,3359,2316,05/08/2023,25554,179,7519,FALSE,TRUE,Unknown
936,971,tweet,2024-01-13 01:16:29+00:00,https://twitter.com/StopAntisemites/status/1745978086112268418,"Caren Khachatrian, software and data engineering supervisor at Pomona Valley Hospital Medical Center (@PVHMC):\n\n""Zionist overlords""\n""The target now is Zionism""\n""You just have to denounce Zionism""\n""You have to stop hiding behind Jews""\n""the true terrorists are the Zionists themselves""\n""Your nasty Zionist compadres have been terrorizing, killing, and oppressing""\n\nArchive of all comments: https://t.co/32MnNutr3o",StopAntisemites,https://x.com/StopAntisemites,NYC,299435,1415,05/10/2018,3784,92,1606,TRUE,FALSE,United States of America
937,972,tweet,2024-01-30 00:20:22+00:00,https://twitter.com/_NicoleNonya/status/1752124558927143030,"American vet appeals to actively serving military members to STOP fighting wars for #Israel. \n\nHe's DISGUSTED knowing #AIPAC owns US politicians. He's said ""Zionists are happy to see us die, they take our money and spit on us calling us goyim"". \nYou will NEVER see a more entitled ungrateful people than Israelis. \n\nIsraelis, Zionists are the biggest bigots in the world. \nPeople in the USA are like pressure cookers. \n\nHe tells Zionists to GET out of the USA.",_NicoleNonya,https://x.com/_NicoleNonya,Germany,45532,32170,01/01/2020,7759,334,4382,TRUE,FALSE,Germany
938,973,tweet,2024-02-09 19:48:06+00:00,https://twitter.com/deysytacza/status/1756042305834807304,"I have noticed that many Arab Palestinians compare themselves to Native Americans and at the same time hurl racial slurs at Native Americans who are Zionists.\n\nStop comparing yourself to us. It's embarrassing.\n\nInsulting or harassing us will not ""free Palestine"" or save lives in Gaza.\n\nAll that does is motivate us to continue being loud Zionists. 💙",deysytacza,https://x.com/deysytacza,Unknown,5083,72,19/11/2021,1554,74,162,FALSE,TRUE,Unknown
939,974,tweet,2024-02-09 18:36:21+00:00,https://twitter.com/itsmorganariel/status/1756024250270421376,BREAKING NEWS!\n\n@TPUSA has terminated its ambassador program. \n\nMaybe @charliekirk11 should stop being a slave to his Zionist donors and he wouldn’t be in a position where his company is falling apart. https://t.co/r2lZQukG1k,itsmorganariel,https://x.com/itsmorganariel,Unknown,54929,681,12/01/2012,356,7,68,TRUE,FALSE,Unknown
940,975,tweet,2024-01-31 11:44:36+00:00,https://twitter.com/yoongipd/status/1752659139216417033,we don’t want to see hybe working with zionists who support the genocide in palestine. \n\nHYBE STOP WORKING WITH ZIONISTS \n#하이브시오니스트를제거하다\n#HYBEDivestFromZionism\n#ARMYs_NoPeaceWithHYBE https://t.co/lVIOcPbypO,yoongipd,https://x.com/yoongipd,kaia • they/them,25597,501,27/09/2023,332,6,298,TRUE,FALSE,Unknown
941,976,tweet,2024-01-22 16:35:36+00:00,https://twitter.com/yashar/status/1749470882198892631,A reminder that “Stop Zionist Hate” is not a pro-Palestinian account. \n\nIt’s an account run by white supremacists who have taken advantage of the Palestinian cause and Palestinian grief to spread their bigotry. https://t.co/5EkkM7tIl3,yashar,https://x.com/yashar,🐘🐘🐘🐘,723744,36943,02/01/2008,2514,15,527,TRUE,FALSE,Unknown
942,977,tweet,2024-01-16 22:54:05+00:00,https://twitter.com/StopAntisemites/status/1747391803047731463,NYC (Fulton stop) - “Every Zionist Shot” and “Every Cop Shot”. \n\nWe have no words @NYCMayor @NYPDTips @NYPDHateCrimes @MTA https://t.co/5MNFwMvh9M,StopAntisemites,https://x.com/StopAntisemites,NYC,299435,1415,05/10/2018,3214,79,1038,TRUE,FALSE,United States of America
943,978,tweet,2024-01-12 05:02:49+00:00,https://twitter.com/AliAbunimah/status/1745672659189313609,"The criminals in the White House and their obedient wagging tails in London attack Yemen, an impoverished country whose people they have waged war on for years, because Yemen is trying to stop the Zionist genocide in Gaza. Western barbarism is an unending nightmare of depravity.",AliAbunimah,https://x.com/AliAbunimah,Mostly Chicago,216676,2910,16/10/2008,937,2,421,FALSE,TRUE,United States of America
944,979,tweet,2024-02-04 02:16:33+00:00,https://twitter.com/spaghettiboyx69/status/1753965735548952894,Elites\nZionists\nGlobalists\nThe Media\nChicomms\nFreemasons\nCommunists\nThe Deep State\nThe Establishment\n\nThese are all a long way to type out a little three letter word:\n\nJEW\n\nSay it. Stop being scared to say a three letter word.,spaghettiboyx69,https://x.com/spaghettiboyx69,Unknown,10928,574,25/12/2017,390,5,113,FALSE,TRUE,Unknown
